preprocessed_text,length,word_count,sentence_count,unique_words_count,average_word_length,target
forgotten might coupl buck send tomorrow k love ya,50,9,1,9,5.555555555555555,0
oh great ill disturb talk,25,5,1,5,5.0,0
revers cheat mathemat,21,3,1,3,7.0,0
u welcom caught u use broken english ,37,7,1,6,5.285714285714286,0
problem babi good time talk call left messag,44,8,1,8,5.5,0
oh brand,8,2,1,2,4.0,0
sorri cant take call right happen r waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that ill see major person guid right insur,192,36,1,30,5.333333333333333,0
time come,9,2,1,2,4.5,0
call say come today ok tell fool like ok,40,9,1,8,4.444444444444445,0
email yifeng part oredi get fr ,31,6,1,6,5.166666666666667,0
r u sure understand wine good idea slurp,40,8,1,8,5.0,0
minimum walk mile day,21,4,1,4,5.25,0
ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema,68,13,1,12,5.230769230769231,0
brainless babi doll d vehicl sariyag drive madok barolla ,57,9,1,9,6.333333333333333,0
sorri miss call let talk time ,30,6,1,6,5.0,1
pleas attend phone,18,3,1,3,6.0,0
hate call didnt accept even singl call mine even messag,55,10,1,8,5.5,0
messag phone hold,17,3,1,3,5.666666666666667,0
 free ,6,1,1,1,6.0,0
yo trip got postpon still stock,31,6,1,6,5.166666666666667,0
wait call sir,13,3,1,3,4.333333333333333,0
hey repli pa ,13,3,1,3,4.333333333333333,0
hey elain today meet still,26,5,1,5,5.2,0
sorri gone place ill tomorrow realli sorri,42,7,1,6,6.0,0
tiim let hug break tear,23,5,1,5,4.6,0
tomorrow go theatr come wherev u call tell come tomorrow,56,10,1,8,5.6,0
electr went fml,15,3,1,3,5.0,0
look like found someth smoke great job,38,7,1,7,5.428571428571429,0
also andro ice etc etc,22,5,1,4,4.4,0
,0,0,0,0,,0
good afternon love today hope good mayb interview wake miss babe passion kiss across sea,88,15,1,14,5.866666666666666,0
yup wun believ wat u realli neva c e msg sent shuhui,52,12,1,12,4.333333333333333,0
how watch resiz,15,3,1,3,5.0,0
dear umma call,14,3,1,3,4.666666666666667,0
finish miss plenti,18,3,1,3,6.0,0
complimentari star ibiza holiday cash need urgent collect landlin lose boxskwpppm,81,11,1,11,7.363636363636363,1
well meant oppos drunken night,30,5,1,5,6.0,0
k must book huh go yoga basic sunday,36,8,1,8,4.5,0
free msg bill mobil number mistak shortcod pleas call charg refundedthi call free bt landlin,92,15,1,13,6.133333333333334,1
ok ,3,1,1,1,3.0,0
oop mum somerset bit far back tomo see soon x,45,10,1,10,4.5,0
u workin overtim nigpun,23,4,1,4,5.75,0
kalli dismissi nd test,22,4,1,4,5.5,0
o guess got screwd,18,4,1,4,4.5,0
pleas call immedi urgent messag wait,36,6,1,6,6.0,1
r u cook dinner,15,4,1,4,3.75,0
bull plan go float ikea without care world live mess anoth day,62,12,1,12,5.166666666666667,0
buy,3,1,1,1,3.0,0
urgent mobil number award bonu caller prize call land line valid hr,67,12,1,12,5.583333333333333,1
heehe funni tho,15,3,1,3,5.0,0
simpl arithmet percentag,24,3,1,3,8.0,0
yeah would leav hour least sound,32,6,1,6,5.333333333333333,0
thank honey great day,21,4,1,4,5.25,0
an amaz quot sometim life difficult decid what wrong lie bring smile truth bring tear ,86,15,1,14,5.733333333333333,0
 ask dad pick lar wan stay meh ,31,7,1,7,4.428571428571429,0
ju chillaxin,12,2,1,2,6.0,0
hey da cool iknow wellda peril studentfinanci crisi spk u lr ,61,11,1,11,5.545454545454546,0
want new nokia i colour phone deliveredtomorrow free minut mobil free text free camcord repli call ,99,16,1,14,6.1875,1
what come hill monster hope great day thing r go fine busi though,65,13,1,13,5.0,0
joy father john john joy father u an th hav lt gt iq ti ia question tri answer,78,18,1,15,4.333333333333333,0
ill obey,8,2,1,2,4.0,0
didnt search onlin let know,27,5,1,5,5.4,0
need go get,11,3,1,3,3.6666666666666665,0
pic pleas resend,16,3,1,3,5.333333333333333,0
uhhhhrmm isnt tb test bad your sick,35,7,1,7,5.0,0
haf enuff space got like mb ,28,6,1,6,4.666666666666667,0
life never much fun great came made truli special forget enjoy one gbpsm,72,13,1,13,5.538461538461538,1
want new video phone anytim network min inclus video call download per week free deltomorrow call repli,103,17,1,15,6.0588235294117645,1
valu custom pleas advis follow recent review mob award bonu prize call ,71,12,1,12,5.916666666666667,1
welcom pleas repli age gender begin eg m,40,8,1,8,5.0,1
freemsg month unlimit free call activ smartcal txt call subscriptngbpwk unlimit call help stop txt stop landlineonli,116,17,1,12,6.823529411764706,1
mobil mth updat latest orang cameravideo phone free save s free textsweekend call text ye callback orno opt,107,18,1,17,5.944444444444445,1
new club dont fink met yet b gr c u pleas leav msg day wiv ur area repli promis carli x callsminmobsmor lkpoboxhpfl,115,23,1,23,5.0,1
true easier,11,2,1,2,5.5,0
sure sinc parent work tuesday realli need cover stori,53,9,1,9,5.888888888888889,0
haha okay today weekend leh ,28,5,1,5,5.6,0
hi darlin youphon im athom youwanna chat ,41,7,1,7,5.857142857142857,0
know jack shit anyth would sayask someth help want pretend text whatev respons hypotheticalhuagauahahuagahyuhagga,113,14,1,14,8.071428571428571,0
alway braini one,16,3,1,3,5.333333333333333,0
yeah get random dude need chang info sheet parti lt gt never studi safe,71,14,1,14,5.071428571428571,0
camera award sipix digit camera call fromm landlin deliveri within day,70,11,1,10,6.363636363636363,1
christma occas celebr reflect ur valu desir affect amp tradit ideal christma ,77,12,1,11,6.416666666666667,0
send greet joy happi gr even,28,6,1,6,4.666666666666667,0
hi darlin cantdo anythingtomorrow mypar aretak outfor meal u free katexxx ,74,11,1,11,6.7272727272727275,0
india win level seri mean record,32,6,1,6,5.333333333333333,0
plan,4,1,1,1,4.0,0
good hear,9,2,1,2,4.5,0
awesom deal gate charl told last night uh yeah,46,9,1,9,5.111111111111111,0
time thinkin goin,17,3,1,3,5.666666666666667,0
get free mobil video player free movi collect text go free extra film order c appli yr,86,17,1,15,5.0588235294117645,1
save money wed lingeri choos superb select nation deliveri brought weddingfriend,80,11,1,11,7.2727272727272725,1
board work fine issu overh also reslov still softwar inst pend come around clock,80,14,1,14,5.714285714285714,0
ye care caus know,17,4,1,4,4.25,0
mon oki lor haha best cheap n gd food la ex oso oki depend whether wana eat western chines food den u prefer ,109,23,1,21,4.739130434782608,0
sit ard noth lor u leh busi w work,34,9,1,9,3.7777777777777777,0
lt gt k oh send home sale,25,7,1,7,3.5714285714285716,0
sorri mail ,11,2,1,2,5.5,0
ya tell abt tht incid ,22,5,1,5,4.4,0
ye outsid like hour call whole famili wake caus start ,54,10,1,10,5.4,0
ugh got outta class,19,4,1,4,4.75,0
nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna,152,22,1,21,6.909090909090909,0
need lar ju test e phone card dunno network gd thk wait si finish bath bath dun disturb u liao u clean ur room,110,24,1,22,4.583333333333333,0
ok ill right later,18,4,1,4,4.5,0
lunch come quickli open door,28,5,1,5,5.6,0
heard u call night knicker make beg like u last time xx luv nikiyunet,69,14,1,13,4.928571428571429,1
back bit long co accid a divert via wadebridgei brilliant weekend thank speak soon lot love,91,16,1,16,5.6875,0
k yan jiu liao sat go bugi vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop ,97,24,1,19,4.041666666666667,0
bloomberg messag center wait appli futur bloombergcom,53,7,1,7,7.571428571428571,1
seek ladi street freak sheet,28,5,1,5,5.6,0
phone,5,1,1,1,5.0,0
haha figur well found piec priscilla bowl,41,7,1,7,5.857142857142857,0
actual fuck whatev find excus tampa point januari though,56,9,1,9,6.222222222222222,0
yay final lol miss cinema trip last week,40,8,1,8,5.0,0
day work day except saturday sunday ,36,6,1,5,6.0,0
heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream,142,25,1,17,5.68,0
think im wait bu inform get ever get,36,8,1,7,4.5,0
get back time soon,18,4,1,4,4.5,0
thing quick question,20,3,1,3,6.666666666666667,0
probabl come everybodi done around lt gt right,46,8,1,8,5.75,0
got new year co yetund said want surpris didnt see money return mid januari lt gt day return period end,103,20,1,19,5.15,0
ask around lot term mid,23,5,1,5,4.6,0
sure check yahoo email sent photo yesterday,43,7,1,7,6.142857142857143,0
look,4,1,1,1,4.0,0
wherr boytoy,12,2,1,2,6.0,0
want new video phone anytim network min text five pound per week call repli deliveri tomorrow,93,16,1,16,5.8125,1
hello love goe day wish well fine babe hope find job prospect miss boytoy teas kiss,83,16,1,16,5.1875,0
tell bad charact u dnt lik tri chang lt gt add tat new year resolut wait ur replyb frank good morn,98,21,1,21,4.666666666666667,0
yeah probabl earlier,20,3,1,3,6.666666666666667,0
chang window logoff sound ,26,4,1,4,6.5,0
also came room,14,3,1,3,4.666666666666667,0
huh got lesson lei n thinkin go sch earlier n tot parkin kent vale ,67,14,1,13,4.785714285714286,0
reach offic around lt decim gt amp mobil problem get voic call asa free,71,14,1,14,5.071428571428571,0
cool text head,14,3,1,3,4.666666666666667,0
contact date servic someon know find call land line poboxwtgp,61,10,1,10,6.1,1
wan win meetgreet westlif u m current tour unbreak untam unkempt text cost p std text,85,16,1,15,5.3125,1
happi birthday may u find ur princ charm soon n dun work hard ,62,13,1,13,4.769230769230769,0
oh grand bit parti mention cover charg probabl first come first serv,68,12,1,11,5.666666666666667,0
said went back bed sleep anyth,30,6,1,6,5.0,0
hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx,68,11,1,11,6.181818181818182,0
dorothi kiefercom bank granit issu strongbuy explos pick member nasdaq symbol cdgt per ,87,13,1,13,6.6923076923076925,1
say lt gt year old man money last lt gt still wait check,56,13,1,11,4.3076923076923075,0
come ur home,12,3,1,3,4.0,0
free day finish mon n thur ,27,6,1,6,4.5,0
food,4,1,1,1,4.0,0
life all mone eppolum oru pole allalo,37,7,1,7,5.285714285714286,0
nite ,5,1,1,1,5.0,0
two fundament cool life walk,28,5,1,5,5.6,0
camera quit good mega pixel optic digit doom love holiday safe hope hav good journey happi new year see coupl week,114,21,1,20,5.428571428571429,0
hi petey noim ok want chat coz avent spoken u long timehop ur doin alritehav good nit js love ya amx,100,21,1,21,4.761904761904762,0
saw ron burgundi captain parti boat yeah,40,7,1,7,5.714285714285714,0
seriou money base,17,3,1,3,5.666666666666667,0
alreadi one guy love,20,4,1,4,5.0,0
staff placement train amrita colleg,35,5,1,5,7.0,0
alway chat fact need money rais,31,6,1,6,5.166666666666667,0
job profil seem like bpo ,25,5,1,5,5.0,0
well give co said didnt one nighter persev found one cheap apologis advanc somewher sleep isnt,94,16,1,15,5.875,0
think actual talk call boss morn went place last year told could go get car fix cheaper kept tell today much hope would come back alway regret get number etc,157,30,1,29,5.233333333333333,0
will go app class,17,4,1,4,4.25,0
hang brother famili,19,3,1,3,6.333333333333333,0
reach tell dont know,20,4,1,4,5.0,0
hey go quit soon xuhui work till end month,42,9,1,9,4.666666666666667,0
im sorri bout last nite wasnt ur fault spous pmt sumthin u give think u shldxxxx,80,16,1,15,5.0,0
tri neva mate,13,3,1,3,4.333333333333333,0
yeah would pretti much best case scenario,41,7,1,7,5.857142857142857,0
free today haf pick parent tonit ,33,6,1,6,5.5,0
hey babe far spunout spk da mo dead da wrld sleep da sofa day,61,14,1,12,4.357142857142857,0
send naughti pix,16,3,1,3,5.333333333333333,0
 winner guarante caller prize final attempt contact claim call ppmpoboxbhambx,77,10,1,10,7.7,1
xma new year eve ticket sale club day am till pm thur fri sat night week sell fast,82,18,1,18,4.555555555555555,1
tyler get th leav long get like hour,36,8,1,7,4.5,0
prepar pound everi night ,25,4,1,4,6.25,0
actual mobil full msg work onlin need send lt gt sent msg wil explain u later,77,16,1,15,4.8125,0
good even,9,2,1,2,4.5,0
home pleas call,15,3,1,3,5.0,0
oic co n si got lunch today dad went dunno whether eat sch wat ,63,14,1,14,4.5,0
mmmmm sooooo good wake word morn love mmmm fuck love lion devour kiss across sea,80,15,1,14,5.333333333333333,0
pleas inform applic airtel broadband process success instal happen within day,77,11,1,11,7.0,0
happen dear silent tens,23,4,1,4,5.75,0
get unless guy want come time sooner,36,7,1,7,5.142857142857143,0
cough noth,10,2,1,2,5.0,0
 come lt n pass lar,19,5,1,5,3.8,0
e person e sm survey ,21,5,1,4,4.2,0
lol ok ill tri send warn sprint dead slow prolli get tomorrow,61,12,1,12,5.083333333333333,0
thank meet monday,17,3,1,3,5.666666666666667,0
th gower mate r u man good wale ill b back morrow c u wk msg random,67,17,1,16,3.9411764705882355,0
rock yr chik get filthi film xxx pic yr phone rpli filth saristar ltd e yt p per day stop cancel,96,21,1,20,4.571428571428571,1
got like lt gt get later though get whatev feel like,52,11,1,9,4.7272727272727275,0
dad want talk apart got late start omw,38,8,1,8,4.75,0
love,4,1,1,1,4.0,0
lol u still feel sick,21,5,1,5,4.2,0
din tell u ju ,14,4,1,4,3.5,0
eye philosophi,14,2,1,2,7.0,0
next month get upto call ur standard network charg activ call c wirenet stterm pobox m uz cost min mobcudb,106,20,1,19,5.3,1
ok lor town lei,15,4,1,4,3.75,0
alreadi sabarish ask go ,24,4,1,4,6.0,0
da vijay go talk jaya tv,24,6,1,6,4.0,0
urgent tri contact u today draw show prize guarante call land line claim j po boxcpm,84,16,1,16,5.25,1
lol know hey someon great inperson flea forum love,50,9,1,9,5.555555555555555,0
text banneduk see cost p textoper gga xxx,41,8,1,8,5.125,1
still chanc search hard get let tri,35,7,1,7,5.0,0
auction round highest bid next maximum bid bid send bid e g bid good luck,73,15,1,11,4.866666666666666,1
alway celebr ny famili,22,4,1,4,5.5,0
know taj mahal symbol love lesser known fact mumtaz shahjahan th wife wife shahjahan kill mumtaz husband marri mumtaz die lt gt th deliveri marri mumtaz sister question aris hell love the great hari,198,34,1,26,5.823529411764706,0
ok come home vl nice meet v chat ,33,8,1,8,4.125,0
collect valentin weekend pari inc flight hotel prize guarante text pari ,72,11,1,10,6.545454545454546,1
sent de webadr gete salari slip,31,6,1,6,5.166666666666667,0
fine send greet,15,3,1,3,5.0,0
custom loyalti offer new nokia mobil txtauction txt word start get t ctxt tc pmtmsg,83,15,1,15,5.533333333333333,1
dint touch,10,2,1,2,5.0,0
yup leav right back soon,24,5,1,5,4.8,0
believ true incred txt repli g learn truli amaz thing blow mind ofwd ptxt,73,14,1,14,5.214285714285714,1
yeah sure leav min,18,4,1,4,4.5,0
one teach ship car,18,4,1,4,4.5,0
sign matur start say big thing actual start understand small thing nice even bslvyl,83,14,1,12,5.928571428571429,0
yeah confirm stay weekend,25,4,1,4,6.25,0
said dun haf passport smth like dat juz send email account ,59,11,1,11,5.363636363636363,0
multipli number independ count decim point divis push decim place like show,75,12,1,11,6.25,0
love night wake see messag hope smile know great morn,53,10,1,10,5.3,0
ard lor ,8,2,1,2,4.0,0
right meanwhil project twin comin,33,5,1,5,6.6,0
sent maga money yesterday oh,28,5,1,5,5.6,0
hot n horni will live local text repli hear strt back p per msg netcollex ltdhelpdesk repli stop end,100,19,1,18,5.2631578947368425,1
ride equal unev mani peski cyclist around time night,52,9,1,9,5.777777777777778,0
werear free give otherwis nalla adi entey nattil kittum,55,9,1,9,6.111111111111111,0
sent wife text buy tell relax go get wkend,42,9,1,9,4.666666666666667,0
escap theatr now go watch kavalan minut,39,7,1,7,5.571428571428571,0
much would cost hire hitman,27,5,1,5,5.4,0
anyth lor ,10,2,1,2,5.0,0
want new nokia i colour phone deliv tomorrow free minut mobil free text free camcord repli call ,96,17,1,15,5.647058823529412,1
huh cant go ur hous empti hand right,36,8,1,8,4.5,0
good morn princess happi new year,33,6,1,6,5.5,0
congratul winner august prize draw call prize code ,51,8,1,7,6.375,1
aight head,10,2,1,2,5.0,0
wat r u busi wif work,21,6,1,6,3.5,0
know mood today,15,3,1,3,5.0,0
jay told alreadi,16,3,1,3,5.333333333333333,0
cp caus outag conserv energi,28,5,1,5,5.6,0
sure check happen around area,29,5,1,5,5.8,0
hey morn come ask pa ,21,5,1,5,4.2,0
jordan got vote last nite,25,5,1,5,5.0,0
mean got epi she fine she,25,6,1,5,4.166666666666667,0
idea,4,1,1,1,4.0,0
pl come quick cant bare,23,5,1,5,4.6,0
call unabl cal let meet bhaskar deep,36,7,1,7,5.142857142857143,0
ill meet librari,16,3,1,3,5.333333333333333,0
k roommat also want dubsack anoth friend may also want plan bring extra tell know sure,86,16,1,14,5.375,0
depend individu lor e hair dresser say pretti parent say look gong u kaypoh also dunno wat collect,98,18,1,17,5.444444444444445,0
ok c ,5,2,1,2,2.5,0
enjoy watch play footbal basketbal anyth outdoor,48,7,1,7,6.857142857142857,0
pleas ask macho price rang want someth new use plu interfu blackberri bold lt gt bb,83,16,1,16,5.1875,0
sorri sent blank msg yup tri seriou studi,41,8,1,8,5.125,0
